x-axis,4
second,Volt
+9.6120000E-03,-24.9999654E-03
+9.6123500E-03,-50.1255933E-03
+9.6127000E-03,-35.0502166E-03
+9.6130500E-03,-30.0250910E-03
+9.6134000E-03,-30.0250910E-03
+9.6137500E-03,-30.0250910E-03
+9.6141000E-03,-35.0502166E-03
+9.6144500E-03,-30.0250910E-03
+9.6148000E-03,-35.0502166E-03
+9.6151500E-03,-50.1255933E-03
+9.6155000E-03,-35.0502166E-03
+9.6158500E-03,-45.1004677E-03
+9.6162000E-03,-50.1255933E-03
+9.6165500E-03,-35.0502166E-03
+9.6169000E-03,-45.1004678E-03
+9.6172500E-03,-45.1004677E-03
+9.6176000E-03,-35.0502166E-03
+9.6179500E-03,-50.1255933E-03
+9.6183000E-03,-55.1507189E-03
+9.6186500E-03,-45.1004677E-03
+9.6190000E-03,-30.0250910E-03
+9.6193500E-03,-35.0502166E-03
+9.6197000E-03,-24.9999655E-03
+9.6200500E-03,-35.0502166E-03
+9.6204000E-03,-24.9999655E-03
+9.6207500E-03,-35.0502166E-03
+9.6211000E-03,-30.0250910E-03
+9.6214500E-03,-35.0502166E-03
+9.6218000E-03,-30.0250910E-03
+9.6221500E-03,-50.1255933E-03
+9.6225000E-03,-35.0502166E-03
+9.6228500E-03,-30.0250910E-03
+9.6232000E-03,-45.1004678E-03
+9.6235500E-03,-30.0250910E-03
+9.6239000E-03,-35.0502166E-03
+9.6242500E-03,-14.9497143E-03
+9.6246000E-03,-30.0250910E-03
+9.6249500E-03,-14.9497143E-03
+9.6253000E-03,-14.9497143E-03
+9.6256500E-03,-35.0502166E-03
+9.6260000E-03,-30.0250910E-03
+9.6263500E-03,-50.1255933E-03
+9.6267000E-03,-30.0250910E-03
+9.6270500E-03,-35.0502166E-03
+9.6274000E-03,-30.0250910E-03
+9.6277500E-03,-45.1004677E-03
+9.6281000E-03,-35.0502166E-03
+9.6284500E-03,-50.1255933E-03
+9.6288000E-03,-40.0753422E-03
+9.6291500E-03,-45.1004677E-03
+9.6295000E-03,-35.0502166E-03
+9.6298500E-03,-50.1255933E-03
+9.6302000E-03,-14.9497143E-03
+9.6305500E-03,-45.1004677E-03
+9.6309000E-03,-30.0250910E-03
+9.6312500E-03,-45.1004677E-03
+9.6316000E-03,-14.9497143E-03
+9.6319500E-03,-24.9999654E-03
+9.6323000E-03,-30.0250910E-03
+9.6326500E-03,-45.1004677E-03
+9.6330000E-03,-24.9999655E-03
+9.6333500E-03,-30.0250910E-03
+9.6337000E-03,-45.1004678E-03
+9.6340500E-03,-14.9497143E-03
+9.6344000E-03,-50.1255933E-03
+9.6347500E-03,-14.9497143E-03
+9.6351000E-03,-45.1004678E-03
+9.6354500E-03,-50.1255933E-03
+9.6358000E-03,-14.9497143E-03
+9.6361500E-03,-30.0250910E-03
+9.6365000E-03,-50.1255933E-03
+9.6368500E-03,-30.0250910E-03
+9.6372000E-03,-30.0250910E-03
+9.6375500E-03,-35.0502166E-03
+9.6379000E-03,-30.0250910E-03
+9.6382500E-03,-30.0250910E-03
+9.6386000E-03,-30.0250910E-03
+9.6389500E-03,-50.1255933E-03
+9.6393000E-03,-45.1004678E-03
+9.6396500E-03,-30.0250910E-03
+9.6400000E-03,-45.1004678E-03
+9.6403500E-03,-45.1004677E-03
+9.6407000E-03,-50.1255933E-03
+9.6410500E-03,-35.0502166E-03
+9.6414000E-03,-50.1255933E-03
+9.6417500E-03,-45.1004677E-03
+9.6421000E-03,-19.9748398E-03
+9.6424500E-03,-19.9748399E-03
+9.6428000E-03,-50.1255933E-03
+9.6431500E-03,-45.1004677E-03
+9.6435000E-03,-30.0250910E-03
+9.6438500E-03,-35.0502166E-03
+9.6442000E-03,-30.0250910E-03
+9.6445500E-03,-35.0502166E-03
+9.6449000E-03,-35.0502166E-03
+9.6452500E-03,-30.0250910E-03
+9.6456000E-03,-24.9999655E-03
+9.6459500E-03,-45.1004677E-03
+9.6463000E-03,-35.0502166E-03
+9.6466500E-03,-19.9748399E-03
+9.6470000E-03,-35.0502166E-03
+9.6473500E-03,-30.0250910E-03
+9.6477000E-03,-50.1255933E-03
+9.6480500E-03,-30.0250910E-03
+9.6484000E-03,-35.0502166E-03
+9.6487500E-03,-45.1004677E-03
+9.6491000E-03,-24.9999655E-03
+9.6494500E-03,-14.9497143E-03
+9.6498000E-03,-24.9999655E-03
+9.6501500E-03,-19.9748400E-03
+9.6505000E-03,-40.0753422E-03
+9.6508500E-03,-45.1004677E-03
+9.6512000E-03,-30.0250910E-03
+9.6515500E-03,-30.0250910E-03
+9.6519000E-03,-30.0250910E-03
+9.6522500E-03,-30.0250910E-03
+9.6526000E-03,-50.1255933E-03
+9.6529500E-03,-9.9245887E-03
+9.6533000E-03,-45.1004678E-03
+9.6536500E-03,-30.0250910E-03
+9.6540000E-03,-14.9497143E-03
+9.6543500E-03,-30.0250910E-03
+9.6547000E-03,-9.9245887E-03
+9.6550500E-03,-24.9999654E-03
+9.6554000E-03,-30.0250910E-03
+9.6557500E-03,-40.0753423E-03
+9.6561000E-03,-50.1255933E-03
+9.6564500E-03,-45.1004677E-03
+9.6568000E-03,-50.1255933E-03
+9.6571500E-03,-50.1255933E-03
+9.6575000E-03,-30.0250910E-03
+9.6578500E-03,-30.0250910E-03
+9.6582000E-03,-30.0250910E-03
+9.6585500E-03,-19.9748400E-03
+9.6589000E-03,-30.0250910E-03
+9.6592500E-03,-50.1255933E-03
+9.6596000E-03,-14.9497143E-03
+9.6599500E-03,-45.1004677E-03
+9.6603000E-03,-45.1004678E-03
+9.6606500E-03,-45.1004677E-03
+9.6610000E-03,-35.0502165E-03
+9.6613500E-03,-9.9245887E-03
+9.6617000E-03,-45.1004678E-03
+9.6620500E-03,-45.1004677E-03
+9.6624000E-03,-50.1255933E-03
+9.6627500E-03,-30.0250910E-03
+9.6631000E-03,-30.0250910E-03
+9.6634500E-03,-35.0502166E-03
+9.6638000E-03,-30.0250910E-03
+9.6641500E-03,-30.0250910E-03
+9.6645000E-03,-35.0502165E-03
+9.6648500E-03,-50.1255933E-03
+9.6652000E-03,-24.9999655E-03
+9.6655500E-03,-30.0250910E-03
+9.6659000E-03,-45.1004678E-03
+9.6662500E-03,-30.0250910E-03
+9.6666000E-03,-30.0250910E-03
+9.6669500E-03,-50.1255933E-03
+9.6673000E-03,-30.0250910E-03
+9.6676500E-03,-14.9497144E-03
+9.6680000E-03,-24.9999655E-03
+9.6683500E-03,-30.0250910E-03
+9.6687000E-03,-45.1004678E-03
+9.6690500E-03,-45.1004677E-03
+9.6694000E-03,-50.1255933E-03
+9.6697500E-03,-24.9999654E-03
+9.6701000E-03,-19.9748398E-03
+9.6704500E-03,-50.1255933E-03
+9.6708000E-03,-9.9245887E-03
+9.6711500E-03,-50.1255933E-03
+9.6715000E-03,-24.9999655E-03
+9.6718500E-03,-50.1255933E-03
+9.6722000E-03,-24.9999655E-03
+9.6725500E-03,-30.0250910E-03
+9.6729000E-03,-30.0250910E-03
+9.6732500E-03,-30.0250910E-03
+9.6736000E-03,-40.0753423E-03
+9.6739500E-03,-45.1004677E-03
+9.6743000E-03,-50.1255933E-03
+9.6746500E-03,-35.0502167E-03
+9.6750000E-03,-30.0250910E-03
+9.6753500E-03,-40.0753420E-03
+9.6757000E-03,-35.0502165E-03
+9.6760500E-03,-45.1004677E-03
+9.6764000E-03,-19.9748397E-03
+9.6767500E-03,-30.0250910E-03
+9.6771000E-03,+90.5779228E-03
+9.6774500E-03,+276.5075691E-03
+9.6778000E-03,+467.4623409E-03
+9.6781500E-03,+578.0151035E-03
+9.6785000E-03,+668.4673639E-03
+9.6788500E-03,+693.5929917E-03
+9.6792000E-03,+688.5678662E-03
+9.6795500E-03,+638.3166104E-03
+9.6799000E-03,+583.0402289E-03
+9.6802500E-03,+552.8894756E-03
+9.6806000E-03,+497.6130942E-03
+9.6809500E-03,+452.3869641E-03
+9.6813000E-03,+427.2613363E-03
+9.6816500E-03,+397.1105829E-03
+9.6820000E-03,+377.0100804E-03
+9.6823500E-03,+351.8844526E-03
+9.6827000E-03,+351.8844526E-03
+9.6830500E-03,+336.8090760E-03
+9.6834000E-03,+331.7839503E-03
+9.6837500E-03,+351.8844526E-03
+9.6841000E-03,+356.9095781E-03
+9.6844500E-03,+377.0100806E-03
+9.6848000E-03,+392.0854572E-03
+9.6851500E-03,+427.2613362E-03
+9.6855000E-03,+432.2864618E-03
+9.6858500E-03,+457.4120898E-03
+9.6862000E-03,+472.4874664E-03
+9.6865500E-03,+492.5879687E-03
+9.6869000E-03,+512.6884710E-03
+9.6872500E-03,+537.8140990E-03
+9.6876000E-03,+572.9899779E-03
+9.6879500E-03,+557.9146012E-03
+9.6883000E-03,+578.0151034E-03
+9.6886500E-03,+608.1658568E-03
+9.6890000E-03,+613.1909825E-03
+9.6893500E-03,+653.3919871E-03
+9.6897000E-03,+658.4171126E-03
+9.6900500E-03,+668.4673637E-03
+9.6904000E-03,+693.5929917E-03
+9.6907500E-03,+718.7186196E-03
+9.6911000E-03,+728.7688708E-03
+9.6914500E-03,+733.7939963E-03
+9.6918000E-03,+773.9950009E-03
+9.6921500E-03,+758.9196242E-03
+9.6925000E-03,+789.0703777E-03
+9.6928500E-03,+779.0201265E-03
+9.6932000E-03,+799.1206287E-03
+9.6935500E-03,+809.1708798E-03
+9.6939000E-03,+814.1960055E-03
+9.6942500E-03,+814.1960055E-03
+9.6946000E-03,+809.1708800E-03
+9.6949500E-03,+849.3718844E-03
+9.6953000E-03,+839.3216333E-03
+9.6956500E-03,+869.4723867E-03
+9.6960000E-03,+854.3970101E-03
+9.6963500E-03,+874.4975124E-03
+9.6967000E-03,+894.5980147E-03
+9.6970500E-03,+874.4975124E-03
+9.6974000E-03,+889.5728892E-03
+9.6977500E-03,+894.5980147E-03
+9.6981000E-03,+899.6231401E-03
+9.6984500E-03,+929.7738936E-03
+9.6988000E-03,+919.7236424E-03
+9.6991500E-03,+929.7738936E-03
+9.6995000E-03,+939.8241447E-03
+9.6998500E-03,+939.8241449E-03
+9.7002000E-03,+954.8995215E-03
+9.7005500E-03,+939.8241449E-03
+9.7009000E-03,+975.0000238E-03
+9.7012500E-03,+975.0000238E-03
+9.7016000E-03,+969.9748984E-03
+9.7019500E-03,+990.0754005E-03
+9.7023000E-03,+990.0754007E-03
+9.7026500E-03,+995.1005261E-03
+9.7030000E-03,+1.0101759030E+00
+9.7033500E-03,+1.0101759028E+00
+9.7037000E-03,+995.1005261E-03
+9.7040500E-03,+969.9748982E-03
+9.7044000E-03,+969.9748984E-03
+9.7047500E-03,+944.8492702E-03
+9.7051000E-03,+934.7990192E-03
+9.7054500E-03,+929.7738936E-03
+9.7058000E-03,+894.5980147E-03
+9.7061500E-03,+894.5980147E-03
+9.7065000E-03,+854.3970101E-03
+9.7068500E-03,+854.3970101E-03
+9.7072000E-03,+874.4975124E-03
+9.7075500E-03,+854.3970101E-03
+9.7079000E-03,+869.4723869E-03
+9.7082500E-03,+869.4723867E-03
+9.7086000E-03,+854.3970101E-03
+9.7089500E-03,+859.4221357E-03
+9.7093000E-03,+894.5980147E-03
+9.7096500E-03,+909.6733913E-03
+9.7100000E-03,+899.6231401E-03
+9.7103500E-03,+914.6985170E-03
+9.7107000E-03,+899.6231401E-03
+9.7110500E-03,+909.6733913E-03
+9.7114000E-03,+924.7487679E-03
+9.7117500E-03,+934.7990192E-03
+9.7121000E-03,+949.8743961E-03
+9.7124500E-03,+949.8743959E-03
+9.7128000E-03,+975.0000238E-03
+9.7131500E-03,+954.8995215E-03
+9.7135000E-03,+985.0502752E-03
+9.7138500E-03,+975.0000238E-03
+9.7142000E-03,+990.0754007E-03
+9.7145500E-03,+1.0152010284E+00
+9.7149000E-03,+990.0754007E-03
+9.7152500E-03,+995.1005261E-03
+9.7156000E-03,+1.0001256516E+00
+9.7159500E-03,+985.0502752E-03
+9.7163000E-03,+990.0754007E-03
+9.7166500E-03,+954.8995215E-03
+9.7170000E-03,+954.8995215E-03
+9.7173500E-03,+934.7990192E-03
+9.7177000E-03,+929.7738938E-03
+9.7180500E-03,+914.6985170E-03
+9.7184000E-03,+859.4221355E-03
+9.7187500E-03,+889.5728890E-03
+9.7191000E-03,+859.4221355E-03
+9.7194500E-03,+874.4975124E-03
+9.7198000E-03,+849.3718846E-03
+9.7201500E-03,+839.3216334E-03
+9.7205000E-03,+859.4221355E-03
+9.7208500E-03,+869.4723867E-03
+9.7212000E-03,+889.5728892E-03
+9.7215500E-03,+894.5980147E-03
+9.7219000E-03,+879.5226378E-03
+9.7222500E-03,+914.6985170E-03
+9.7226000E-03,+899.6231401E-03
+9.7229500E-03,+914.6985170E-03
+9.7233000E-03,+919.7236424E-03
+9.7236500E-03,+929.7738936E-03
+9.7240000E-03,+949.8743961E-03
+9.7243500E-03,+969.9748982E-03
+9.7247000E-03,+949.8743961E-03
+9.7250500E-03,+954.8995215E-03
+9.7254000E-03,+975.0000238E-03
+9.7257500E-03,+985.0502748E-03
+9.7261000E-03,+980.0251493E-03
+9.7264500E-03,+975.0000238E-03
+9.7268000E-03,+995.1005261E-03
